Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q23481,de,ar,occ,"['رسام', 'مصصم جرافك', 'كاتب مسرحي', 'كاتب سيناريو', 'كاتب', 'شاعر']",[قانوني، محامي، مؤلف، ناقد فلسفي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة فريدريش دورينمات ؟
Q181678,de,zh,occ,"['電影演員', '拳击手', '健美先生', '電影導演', '編劇', '电影制片人', '演員', '模特儿', '化学家', '柔道家', '工程师', '空手道选手']",[「電影導演」、「編劇」、「製片人」、「演員」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 道夫·龙格尔的職業是？"
Q181678,de,ru,occ,"['киноактёр', 'боксёр', 'культурист', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'актёр', 'модель', 'химик', 'дзюдоист', 'инженер', 'каратист']","[актёр, бывший боец смешанных единоборств]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Дольф Лундгрен?"
Q181678,de,fr,occ,"['acteur ou actrice de cinéma', 'boxeur', 'culturiste', 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'mannequin', 'chimiste', 'judoka', 'ingénieur ou ingénieure', 'karatéka']","[acteur, producteur, réalisateur, scénariste, mannequin, champion de lutte libre, ingénieur chimiste, producteur de vin]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Dolph Lundgren ?"
Q181678,de,en,occ,"['film actor', 'boxer', 'bodybuilder', 'film director', 'screenwriter', 'film producer', 'actor', 'model', 'chemist', 'judoka', 'engineer', 'karateka']","[actor, martial artist, author, producer, businessman]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Dolph Lundgren?"
Q181678,de,de,occ,"['Filmschauspieler', 'Boxer', 'Bodybuilder', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Schauspieler', 'Model', 'Chemiker', 'Judoka', 'Ingenieur', 'Karateka']","[Schauspieler, Schauspieler, Produzent, Autor, Kampfkünstler, Kämpfer, Bodyguard]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Dolph Lundgren?"
Q23481,de,fr,occ,"['peintre', 'artiste graphique', 'dramaturge', 'scénariste', 'écrivain ou écrivaine', 'poète ou poétesse']","[écrivain, dramaturge, romancier, essayiste]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Friedrich Dürrenmatt ?"
Q203215,de,zh,occ,"['电视演员', '電影演員', '舞台演員', '電影導演', '演員', '導演']",[「指揮家」、「作曲家」、「小提琴家」、「作詞家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 麥斯·馮·西度的職業是？"
Q209641,de,zh,occ,"['編劇', '电影制片人', '演員', '作家', '小说家', '間諜']",[「小說家」、「間諜小說作家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 約翰·勒卡雷的職業是？"
Q209641,de,ar,occ,"['كاتب سيناريو', 'منتج أفلام', 'ممثل', 'كاتب', 'روائي', 'جاسوس']",[مدير عام شركة لوكسمبورغ للسيارات],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جون لو كاريه ؟
Q209641,de,en,occ,"['screenwriter', 'film producer', 'actor', 'writer', 'novelist', 'spy']","[author, novelist, spy novelist]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of John le Carré?"
Q209641,de,fr,occ,"['scénariste', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'écrivain ou écrivaine', 'romancier ou romancière', 'espion ou espionne']",[écrivain],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de John le Carré ?"
Q209641,de,ru,occ,"['сценарист', 'кинопродюсер', 'актёр', 'писатель', 'романист', 'шпион']","[писатель, дипломат]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Джон ле Карре?"
Q209641,de,de,occ,"['Drehbuchautor', 'Filmproduzent', 'Schauspieler', 'Schriftsteller', 'Romancier', 'Spion']","[Autor, Schriftsteller]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von John le Carré?"
Q203215,de,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'ممثل مسرحي', 'مخرج أفلام', 'ممثل', 'مخرج']",[المستشار القانوني للملكية العليا في برلين],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ماكس فون سيدو ؟
Q203215,de,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Bühnenschauspieler', 'Filmregisseur', 'Schauspieler', 'Regisseur']",[Schauspieler],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Max von Sydow?"
Q203215,de,en,occ,"['television actor', 'film actor', 'stage actor', 'film director', 'actor', 'director']","[actor, director, producer]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Max von Sydow?"
Q203215,de,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'acteur ou actrice de théâtre', 'réalisateur ou réalisatrice', 'acteur ou actrice', 'réalisateur ou réalisatrice']",[acteur],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Max von Sydow ?"
Q203215,de,ru,occ,"['телеактёр', 'киноактёр', 'театральный актёр', 'кинорежиссёр', 'актёр', 'режиссёр']",[актёр],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Макс фон Сюдов?"
Q75889,de,fr,occ,"['bibliothécaire', 'traducteur ou traductrice', 'écrivain ou écrivaine', 'philosophe', 'poète ou poétesse', 'Hofmeister', 'romancier ou romancière', 'librettiste']","[poète, philosophe, traducteur]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Friedrich Hölderlin ?"
Q55411,de,zh,occ,"['大學教員', '電影導演', '編劇', '电影制片人', '攝影師', '演員', '導演']","['導演', '編劇', '製片人']","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 文·溫德斯的職業是？"
Q55411,de,ru,occ,"['преподаватель университета', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'фотограф', 'актёр', 'режиссёр']","[режиссер, сценарист, продюсер]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Вим Вендерс?"
Q55411,de,fr,occ,"[""professeur ou professeure d'université"", 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'photographe', 'acteur ou actrice', 'réalisateur ou réalisatrice']","[réalisateur, scénariste, producteur de cinéma]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Wim Wenders ?"
Q55411,de,en,occ,"['university teacher', 'film director', 'screenwriter', 'film producer', 'photographer', 'actor', 'director']","[filmmaker, director, screenwriter, photographer]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Wim Wenders?"
Q55411,de,de,occ,"['Hochschullehrer', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Fotograf', 'Schauspieler', 'Regisseur']","[Regisseur, Drehbuchautor, Produzent]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Wim Wenders?"
Q55411,de,ar,occ,"['أستاذ جامعي', 'مخرج أفلام', 'كاتب سيناريو', 'منتج أفلام', 'مصور', 'ممثل', 'مخرج']",[ممثل، مخرج، كاتب مسرحي، كاتب، ممثل أفلام، مخرج أفلام],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة فيم فيندرز ؟
Q75889,de,zh,occ,"['圖書館員', '翻譯家', '作家', '哲學家', '诗人', '小说家']","[‘詩人’, ‘作家’, ‘哲學家’, ‘翻譯家’, ‘神學家’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 弗里德里希·荷爾德林的職業是？"
Q75889,de,ru,occ,"['библиотекарь', 'переводчик', 'писатель', 'философ', 'поэт', 'гофмейстер', 'романист', 'либреттист']","[поэт, философ, переводчик]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Иоганн Христиан Фридрих Гёльдерлин?"
Q75889,de,en,occ,"['librarian', 'translator', 'writer', 'philosopher', 'poet', 'Hofmeister', 'novelist', 'librettist']","[poet, philosopher, translator]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Friedrich Hölderlin?"
Q75889,de,ar,occ,"['أمين مكتبة', 'مترجم', 'كاتب', 'فيلسوف', 'شاعر', 'روائي', 'واضع كلمات الأوبرا']",[شاعر],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة فريدرش هولدرلين ؟
Q28494,de,zh,occ,"['剧作家', '作家', '诗人', '舆论记者', '小说家']","[作家, 詩人, 劇作家, 小說家, 軍官]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 海因里希·冯·克莱斯特的職業是？"
Q28494,de,ru,occ,"['поэт-адвокат', 'новеллист', 'драматург', 'писатель', 'поэт', 'публицист', 'романист']","[писатель, драматург, поэт, прозаик, эссеист, переводчик]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Генрих фон Клейст?"
Q28494,de,fr,occ,"['juriste-poète', 'nouvelliste', 'dramaturge', 'écrivain ou écrivaine', 'poète ou poétesse', 'publiciste', 'romancier ou romancière']","[écrivain, dramaturge, poète, journaliste, auteur de nouvelles]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Heinrich von Kleist ?"
Q28494,de,en,occ,"['poet lawyer', 'short story writer', 'playwright', 'writer', 'poet', 'opinion journalist', 'novelist']","[playwright, poet, novelist, short story writer, essayist]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Heinrich von Kleist?"
Q28494,de,de,occ,"['Dichterjurist', 'Kurzgeschichtenautor', 'Dramatiker', 'Schriftsteller', 'Dichter', 'Publizist', 'Romancier']","[Dichter, Schriftsteller, Dramatiker]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Heinrich von Kleist?"
Q28494,de,ar,occ,"['شاعر قانوني', 'كاتب قصص قصيرة', 'كاتب مسرحي', 'كاتب', 'شاعر', 'صحفي الرأي', 'روائي']",[كاتب، ممثل، مخرج، مفكر، ناقد مسرحي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة هاينريش فون كلايست ؟
Q75889,de,de,occ,"['Bibliothekar', 'Übersetzer', 'Schriftsteller', 'Philosoph', 'Dichter', 'Hofmeister', 'Romancier', 'Librettist']","[Dichter, Philosoph, Theologe]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Friedrich Hölderlin?"
Q53003,de,ru,occ,"['автогонщик', 'драматург', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'актёр', 'режиссёр']",[режиссёр],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Росселлини, Роберто?"
Q294647,de,zh,occ,"['執行製作人', '电视演员', '電影演員', '體操運動員', '配音員', '演員', '舞者']",[「演員」、「歌手」、「作曲家」、「音樂家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 麦德斯·米科尔森的職業是？"
Q294647,de,fr,occ,"['producteur délégué', 'acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'gymnaste', 'acteur ou actrice de doublage', 'acteur ou actrice', 'danseur ou danseuse']",[acteur],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Mads Mikkelsen ?"
Q53003,de,ar,occ,"['سائق سيارة سباق', 'كاتب مسرحي', 'مخرج أفلام', 'كاتب سيناريو', 'منتج أفلام', 'ممثل', 'مخرج']",[ممثل، مخرج، ملحن، مغني، كاتب مسرحي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة روبرتو روسيليني ؟
Q53003,de,de,occ,"['Autorennfahrer', 'Dramatiker', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Schauspieler', 'Regisseur']","[Filmregisseur, Filmproduzent, Drehbuchautor]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Roberto Rossellini?"
Q53003,de,en,occ,"['racing automobile driver', 'playwright', 'film director', 'screenwriter', 'film producer', 'actor', 'director']","[filmmaker, director, screenwriter]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Roberto Rossellini?"
Q53003,de,fr,occ,"['pilote automobile', 'dramaturge', 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'réalisateur ou réalisatrice']","[réalisateur de cinéma, cinéaste, scénariste]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Roberto Rossellini ?"
Q55796,de,en,occ,"['television actor', 'autobiographer', 'playwright', 'comedian', 'film director', 'screenwriter', 'film producer', 'actor', 'writer', 'television presenter']","[actor, director, writer, comedian, producer, voice actor, author]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Peter Ustinov?"
Q53003,de,zh,occ,"['赛车手', '剧作家', '電影導演', '編劇', '电影制片人', '演員', '導演']",[「導演」、「編劇」、「製片人」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 羅伯托·羅塞里尼的職業是？"
Q55796,de,ar,occ,"['ممثل تلفزيوني', 'كاتب سير ذاتية', 'كاتب مسرحي', 'فنان كوميدي', 'مخرج أفلام', 'كاتب سيناريو', 'منتج أفلام', 'ممثل', 'كاتب', 'مقدم تلفزيوني']",[ممثل],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بيتر أوستينوف ؟
Q55796,de,de,occ,"['Fernsehschauspieler', 'Autobiograf', 'Dramatiker', 'Komiker', 'Filmregisseur', 'Drehbuchautor', 'Filmproduzent', 'Schauspieler', 'Schriftsteller', 'Fernsehmoderator']","[Schauspieler, Komiker, Regisseur, Autor, Produzent]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Peter Ustinov?"
Q55796,de,fr,occ,"['acteur ou actrice de télévision', 'autobiographe', 'dramaturge', 'humoriste', 'réalisateur ou réalisatrice', 'scénariste', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'écrivain ou écrivaine', 'animateur ou animatrice de télévision']","[acteur, réalisateur, scénariste, écrivain]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Peter Ustinov ?"
Q55796,de,ru,occ,"['телеактёр', 'автобиограф', 'драматург', 'комик', 'кинорежиссёр', 'сценарист', 'кинопродюсер', 'актёр', 'писатель', 'телеведущий']","[актёр, режиссёр, продюсер]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Питер Устинов?"
Q55796,de,zh,occ,"['电视演员', '自传作者', '剧作家', '喜劇演員', '電影導演', '編劇', '电影制片人', '演員', '作家', '電視主持']",[「電影導演」、「電影編劇」、「演員」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 彼得·乌斯蒂诺夫的職業是？"
Q294647,de,ru,occ,"['исполнительный продюсер', 'телеактёр', 'киноактёр', 'гимнаст', 'актёр озвучивания', 'актёр', 'танцор']",[актёр],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Мадс Миккельсен?"
Q294647,de,ar,occ,"['منتج منفذ', 'ممثل تلفزيوني', 'ممثل أفلام', 'لاعب جمباز', 'مؤدي أصوات', 'ممثل', 'راقص']",[مغني، ملحن، مؤلف، ممثل، مخرج، منتج، ورئيس تحرير ألبومات],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة مادس ميكلسن ؟
Q294647,de,en,occ,"['executive producer', 'television actor', 'film actor', 'gymnast', 'voice actor', 'actor', 'dancer']","[actor, film director, screenwriter]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Mads Mikkelsen?"
Q57114,de,zh,occ,"['電影演員', '演員', '足球运动员']",[「演員」、「導演」、「製片人」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 延斯·莱曼的職業是？"
Q294647,de,de,occ,"['Executive Producer', 'Fernsehschauspieler', 'Filmschauspieler', 'Turner', 'Sprecher', 'Schauspieler', 'Tänzer']",[Schauspieler],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Mads Mikkelsen?"
Q57114,de,ar,occ,"['ممثل أفلام', 'ممثل', 'لاعب كرة قدم']",[ممثل],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ينس ليمان ؟
Q57114,de,de,occ,"['Filmschauspieler', 'Schauspieler', 'Fußballspieler']",[Fußballtorwart],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Jens Lehmann?"
Q57114,de,fr,occ,"['acteur ou actrice de cinéma', 'acteur ou actrice', 'footballeur']","[footballeur, gardien de but]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Jens Lehmann ?"
Q57114,de,ru,occ,"['киноактёр', 'актёр', 'футболист']",[автомобильный гонщик],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Йенс Леманн?"
Q57114,de,en,occ,"['film actor', 'actor', 'association football player']","[retired professional footballer, sports commentator]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Jens Lehmann?"
Q71452,de,ar,occ,"['ترفيهي', 'مغني', 'ممثل', 'موسيقي تسجيلات']",[التنسيق والمراجعة],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ميراي ماتيو ؟
Q71452,de,de,occ,"['Unterhaltungskünstler', 'Sänger', 'Schauspieler', 'Aufnahmekünstler']",[Sängerin],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Mireille Mathieu?"
Q71452,de,en,occ,"['entertainer', 'singer', 'actor', 'recording artist']",[singer],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Mireille Mathieu?"
Q71452,de,fr,occ,"['personne du monde du divertissement', 'chanteur ou chanteuse', 'acteur ou actrice', ""artiste d'enregistrement""]",[chanteuse],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Mireille Mathieu ?"
Q71452,de,ru,occ,"['эстрадный артист', 'певец', 'актёр', 'студийный музыкант']",[актриса],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Мирей Матьё?"
Q71452,de,zh,occ,"['藝人', '歌手', '演員', '录音艺术家']",[「電影導演」、「劇作家」、「演員」、「編劇」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 米雷耶·馬蒂厄的職業是？"
Q70560,de,fr,occ,"['écrivain ou écrivaine', 'militaire']","[officier militaire, général allemand, pionnier de la guerre blindée]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Heinz Guderian ?"
Q6701,de,zh,occ,"['语文学家', '語言學家', '词典编纂者', '大學教員', '圖書館員', '法学家', '法律史学家', '翻譯家', '作家', '人类学家', '兒童文學作家', '民间传说收集者', '政治人物']","[‘作家’, ‘詩人’, ‘故事收集者’, ‘文學家’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 雅各布·格林的職業是？"
Q6701,de,ru,occ,"['поэт-адвокат', 'филолог', 'лингвист', 'секретарь посольства', 'лексикограф', 'преподаватель университета', 'мифолог', 'литературовед', 'библиотекарь', 'юрист', 'библиотекарь-правовед', 'историк права', 'мифограф', 'переводчик', 'писатель', 'антрополог', 'детский писатель', 'собиратель народных сказок', 'политик']","[филолог, фольклорист, языковед, собиратель сказок, академик, юрист]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Якоб Гримм?"
