creator_id,has_place_of_birth,has_place_of_death,has_gender,has_father,has_mother,has_spouse,has_country_of_citizenship,has_position_held,has_child,has_educated_at,has_field_of_work,has_native_language,has_occupation,has_employer,has_award_received,has_date_of_death,has_date_of_birth,has_cause_of_death,has_academic_degree,has_notable_work,has_religion,has_ethnic_group
Q64003477,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995371,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16914023,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4647540,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q16929782,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q7418438,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7194808,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q6951702,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64003340,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995091,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q19807661,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q106377090,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6063091,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996568,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7286258,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16195505,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16213774,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6713206,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q4746553,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q63996360,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64002096,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001665,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16134650,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
Q16105605,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q4741470,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q17086803,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q6371092,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7237214,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64002014,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63996829,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001591,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001685,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q62559456,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q2150026,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q15226721,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q7228700,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q674337,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
Q7881185,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64001788,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q4903005,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4987198,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4900899,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q31338690,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7387875,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63997907,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q103007654,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6933472,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63996600,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63644774,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
Q63998996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64003613,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63998699,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6007056,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
Q6124202,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q24525372,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q146830,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q13121630,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q17386523,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q155519,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q63997327,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q61942328,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q28919345,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q63997481,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7429164,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q7695240,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64002181,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q43402661,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q6122223,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
Q4648401,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15724281,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
Q6713060,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q64001424,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15993174,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q16195761,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q97153914,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
Q64001815,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q62604398,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q4913940,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q4673983,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q13564443,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q64002304,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995553,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63999050,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q68898750,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Q1452301,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
Q63996013,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q61717576,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q23888211,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996983,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5071265,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q61510177,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q467960,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0
Q51888577,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63999226,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q19812528,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q5247782,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Q13110648,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q6733563,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q7237582,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q7653190,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q61510092,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q7668635,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995786,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5071308,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q63995495,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6437342,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q30687574,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q28976497,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995068,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7668428,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q63995013,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63996063,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5529930,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7387354,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5628435,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q6347902,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q13120219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64226391,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q96761795,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q63997401,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16018564,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q55314780,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q5221996,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6445136,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7640683,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q21170453,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63997513,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q4777807,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q90136859,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q64000300,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6395064,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q20716064,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16194412,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7905977,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q27947688,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001457,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64003021,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001807,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16736891,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q13122412,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6738494,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63998851,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q1612637,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16308336,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q61715886,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q63996981,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63996642,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64003650,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63997135,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6505262,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
Q5402546,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63088706,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7426954,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Q116678790,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q64003559,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q19894661,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q7546539,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q27063744,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16195659,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6892121,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7117506,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q64002668,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7387793,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64003183,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5385328,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q7419039,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q24572300,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7387584,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16342584,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q63196907,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6403408,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16875313,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16122201,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996410,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q30502643,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5203547,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64141258,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q41626804,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q3182985,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q5203499,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6893524,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q25620949,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q63998857,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q22006093,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996731,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63999816,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16149555,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q6127570,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q4818801,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q13117923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15993391,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q7905986,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q63998176,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q21067319,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q42552293,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64003202,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16730809,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q92768880,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q339721,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63997897,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q23304487,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4699785,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q6712596,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Q6428201,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4967989,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q64003417,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7645673,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63998434,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001564,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q31786894,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q27947711,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3523054,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
Q8049760,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64001550,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q72653113,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q7403844,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q21964311,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q5575513,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q63998057,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q30326367,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63998017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3532614,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q3631515,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0
Q50377273,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6323684,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
Q64003746,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64005692,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6747792,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63997165,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63997673,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q13515717,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
Q63997665,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3634788,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q63996401,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63995720,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q17386046,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7141943,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63999502,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q61510208,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q258820,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
Q4913680,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q4828875,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7238475,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q64001975,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q465859,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
Q60613832,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996421,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q28794161,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q21004834,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q5768781,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q17065155,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q64001064,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q24912060,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q2757499,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
Q6373666,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q64001503,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64001662,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63997661,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q63998257,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q28370234,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63997075,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3630187,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Q7294844,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Q16873243,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q21173979,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q7906183,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q64002495,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q4665552,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q5279722,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q63996877,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q17019825,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7295840,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q16011203,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16104855,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q6352693,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q19812646,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q64001549,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
