Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q161819,en,fr,pob,Walton-on-Thames,Walton-on-Thames.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Julie Andrews ?
Q161819,en,en,pob,Walton-on-Thames,"Walnut Creek, California",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Julie Andrews?
Q161819,en,de,pob,Walton-on-Thames,Walton-on-Thames,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Julie Andrews?
Q161819,en,ar,pob,والتون أون تيمز,نيويورك سيتي,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس جولي آندروز ؟ 
Q104027,en,pl,pob,Amsterdam,Amerykańskie Miasto Nowy Jork (Dystrykt Manhattan),Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Kirk Douglas?
Q104027,en,zh,pob,阿姆斯特丹,芝加哥,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 柯克·道格拉斯的出生地是？
Q104027,en,ru,pob,Амстердам,Санкт-Петербург.,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Кирк Дуглас?
Q104027,en,fr,pob,Amsterdam,"Amsterdam, New York.",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Kirk Douglas ?
Q104027,en,en,pob,Amsterdam,"Amsterdam, New York",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Kirk Douglas?
Q104027,en,de,pob,Amsterdam,Amsterdam (New York),Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Kirk Douglas?
Q104027,en,ar,pob,أمستردام,إدنبرة,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس كيرك دوغلاس ؟ 
Q104027,en,it,pob,Amsterdam,"Amsterdam, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Kirk Douglas?
Q184103,en,it,pob,Santa Monica,"Los Angeles, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Christina Ricci?
Q131324,en,zh,pob,加里,加利福尼亞州洛杉磯,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 珍妮·杰克逊的出生地是？
Q131324,en,ru,pob,Гэри,"Гарлем, Нью-Йорк.",Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Джанет Джексон?
Q131324,en,fr,pob,Gary,"Gary, Indiana.",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Janet Jackson ?
Q131324,en,en,pob,Gary,"Gary, Indiana",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Janet Jackson?
Q131324,en,de,pob,Gary,Gary,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Janet Jackson?
Q131324,en,ar,pob,غاري، إنديانا,باريس، لويزيانا,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس جانيت جاكسون ؟ 
Q184103,en,pl,pob,Santa Monica,"Huntington, Connecticut",Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Christina Ricci?
Q184103,en,de,pob,Santa Monica,Huntington,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Christina Ricci?
Q184103,en,zh,pob,圣莫尼卡,紐約市,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 姬絲汀娜·莉芝的出生地是？
Q184103,en,ru,pob,Санта-Моника,Нью-Йорк,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Кристина Риччи?
Q184103,en,fr,pob,Santa Monica,Boston.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Christina Ricci ?
Q131324,en,pl,pob,Gary,"Gary, Indiana",Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Janet Jackson?
Q184103,en,ar,pob,سانتا مونيكا، كاليفورنيا,ميلانو,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس كرستينا ريتشي ؟ 
Q2731624,en,pl,pob,Lethbridge,Ottawa,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Conrad Bain?
Q2731624,en,it,pob,Lethbridge,Canada.,Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Conrad Bain?
Q131324,en,it,pob,Gary,"Ginevra, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Janet Jackson?
Q187033,en,fr,pob,Pasadena,"Pasadena, Californie.",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Sally Field ?
Q187033,en,ar,pob,باسادينا، كاليفورنيا,مدينة نيويورك,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس سالي فيلد ؟ 
Q37944,en,de,pob,Tirana,Tirana,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Masiela Lusha?
Q37944,en,pl,pob,Tirana,Skopje,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Masiela Lusha?
Q37944,en,it,pob,Tirana,"L'Aia, Paesi Bassi.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Masiela Lusha?
Q37944,en,zh,pob,地拉那,布宜诺斯艾利斯,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 玛歇娜·卢莎的出生地是？
Q37944,en,ru,pob,Тирана,Лиссабон.,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Масиела Луша?
Q37944,en,fr,pob,Tirana,Tirana.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Masiela Lusha ?
Q37944,en,en,pob,Tirana,Sarajevo,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Masiela Lusha?
Q37944,en,ar,pob,تيرانا,بونابارت، تشيلي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس ماسيلا لوشا ؟ 
Q187033,en,de,pob,Pasadena,Pasadena,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Sally Field?
Q187033,en,pl,pob,Pasadena,Owensville,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Sally Field?
Q187033,en,it,pob,Pasadena,"Los Angeles, California, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Sally Field?
Q187033,en,zh,pob,帕萨迪纳,芝加哥,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 莎莉·菲爾德的出生地是？
Q187033,en,ru,pob,Пасадина,Глендейл (Калифорния).,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Салли Филд?
Q2731624,en,ru,pob,Летбридж,"Вашингтон, округ Колумбия.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Бэйн, Конрад?"
Q187033,en,en,pob,Pasadena,"Orefield, Pennsylvania",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Sally Field?
Q2731624,en,zh,pob,萊斯布里奇,費城,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 干納·貝恩的出生地是？
Q184103,en,en,pob,Santa Monica,"Simi Valley, California",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Christina Ricci?
Q2731624,en,fr,pob,Lethbridge,Toronto.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Conrad Bain ?
Q2731624,en,en,pob,Lethbridge,"Montreal, Quebec, Canada",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Conrad Bain?
Q104372,en,pl,pob,Cincinnati,Cincinnati,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Doris Day?
Q104372,en,it,pob,Cincinnati,"Cincinnati, Stati Uniti.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Doris Day?
Q104372,en,zh,pob,辛辛那提,紐約市,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 桃樂絲·黛的出生地是？
Q104372,en,ru,pob,Цинциннати,Чикаго.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Дэй, Дорис?"
Q104372,en,fr,pob,Cincinnati,"Cincinnati, Ohio",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Doris Day ?
Q104372,en,en,pob,Cincinnati,Cincinnati,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Doris Day?
Q104372,en,de,pob,Cincinnati,Cincinnati,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Doris Day?
Q93957,en,pl,pob,Helena,"Helena, Montana",Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Gary Cooper?
Q128121,en,de,pob,Dartford,Dartford,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Mick Jagger?
Q93957,en,it,pob,Helena,"Helena, Montana, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Gary Cooper?
Q93957,en,zh,pob,赫勒拿,巴西利亞,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 賈利·古柏的出生地是？
Q93957,en,ru,pob,Хелена,"Арлингтон, Вирджиния.",Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Гэри Купер?
Q93957,en,fr,pob,Helena,"Helena, Montana",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Gary Cooper ?
Q93957,en,en,pob,Helena,"Helena, Montana",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Gary Cooper?
Q93957,en,de,pob,Helena,Helena,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Gary Cooper?
Q93957,en,ar,pob,هيلينا، مونتانا,جرينفيل، ألاباما.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس غاري كوبر ؟ 
Q128121,en,ar,pob,دارتفورد,كندالي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس ميك جاغر ؟ 
Q104372,en,ar,pob,سينسيناتي، أوهايو,فلاديفوستوك,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس دوريس داي ؟ 
Q128121,en,en,pob,Dartford,Dartford,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Mick Jagger?
Q1374481,en,fr,pob,Chicago,Chicago.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Garry Shandling ?
Q128121,en,fr,pob,Dartford,Dartford,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Mick Jagger ?
Q2731624,en,de,pob,Lethbridge,Sault Ste. Marie (Ontario),Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Conrad Bain?
Q2731624,en,ar,pob,ليثبريدج,فريدريكتسبورغ، نيويورك,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس كونراد باين ؟ 
Q1374481,en,pl,pob,Chicago,San Francisco,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Garry Shandling?
Q1374481,en,it,pob,Chicago,"New York City, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Garry Shandling?
Q1374481,en,zh,pob,芝加哥,紐約市,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 盖瑞·山德林的出生地是？
Q1374481,en,ru,pob,Чикаго,Питтсбург.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Шендлинг, Гарри?"
Q1374481,en,en,pob,Chicago,Chicago,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Garry Shandling?
Q1374481,en,de,pob,Chicago,Santa Monica,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Garry Shandling?
Q1374481,en,ar,pob,شيكاغو,بينينغتون، ماساتشوستس,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس غاري شاندلينج ؟ 
Q128121,en,pl,pob,Dartford,Dartford,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Mick Jagger?
Q128121,en,it,pob,Dartford,"Dartford, Inghilterra.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Mick Jagger?
Q128121,en,zh,pob,達特福德,伦敦,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 米克·贾格尔的出生地是？
Q128121,en,ru,pob,Дартфорд,Детройт,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Мик Джаггер?
Q483148,en,de,pob,Chicago,Chicago,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Michael Clarke Duncan?
Q483148,en,ru,pob,Чикаго,"Гамильтон (Онтарио, Канада)",Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Майкл Кларк Дункан?
Q483148,en,fr,pob,Chicago,Chicago,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Michael Clarke Duncan ?
Q483148,en,en,pob,Chicago,Chicago,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Michael Clarke Duncan?
Q51101,en,it,pob,Distretto di Xinzhuang,"Taipei, Taiwan.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Jolin Tsai?
Q483148,en,ar,pob,شيكاغو,سيدني,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس مايكل كلارك دانكن ؟ 
Q51101,en,pl,pob,Xinzhuang,Taibei,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Jolin Tsai?
Q483148,en,it,pob,Chicago,Stati Uniti d'America.,Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Michael Clarke Duncan?
Q483148,en,zh,pob,芝加哥,費城,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 迈克尔·克拉克·邓肯的出生地是？
Q1075796,en,it,pob,Yonkers,Messico.,Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Carlos Alazraqui?
Q483148,en,pl,pob,Chicago,Oakland,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Michael Clarke Duncan?
Q1075796,en,ar,pob,يونكيرس,مالاجا,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس كارلوس ألازراكوي ؟ 
Q1075796,en,de,pob,Yonkers,El Paso,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Carlos Alazraqui?
Q1075796,en,en,pob,Yonkers,"Whittier, California",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Carlos Alazraqui?
Q1075796,en,fr,pob,Yonkers,Hialeah,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Carlos Alazraqui ?
Q1075796,en,ru,pob,Йонкерс,Манила,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Карлос Алазраки?
Q1075796,en,zh,pob,揚克斯,瓜亞基爾,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 卡洛斯·阿拉茲拉奎的出生地是？
Q1075796,en,pl,pob,Yonkers,Détroit (Michigan),Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Carlos Alazraqui?
Q51101,en,ru,pob,Синьчжуан,Тайбэй.,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Джолин Цай?
Q51101,en,zh,pob,新莊區,臺北市,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 蔡依林的出生地是？
Q122614,en,zh,pob,卡蒂,费城,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 蕾妮·齐薇格的出生地是？
Q51101,en,fr,pob,Hsinchuang,Tainan.,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Jolin Tsai ?
Q122614,en,de,pob,Katy,"Irving, Texas",Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Renée Zellweger?
Q51101,en,en,pob,Xinzhuang District,Taipei,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Jolin Tsai?
Q2673,en,de,pob,Ryan,Omaha,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Chuck Norris?
Q2673,en,en,pob,Ryan,"Omaha, Nebraska",Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Chuck Norris?
Q2673,en,fr,pob,Ryan,"Wichita Falls, Texas.",Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Chuck Norris ?
Q2673,en,zh,pob,雷恩鎮,紐約市,Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 查克·羅禮士的出生地是？
Q2673,en,it,pob,Ryan,"Wichita, Kansas, Stati Uniti d'America.",Instruction Rispondi in Italiano.  Rispondi soltanto con la risposta della domanda.  Non includere commenti o spiegazioni alla risposta.  Rispondi soltanto con il paese in cui è nata la persona. Question  Qual è il luogo di nascita di Chuck Norris?
Q2673,en,pl,pob,Ryan,Gainesville.,Instruction Odpowiedz na pytanie w języku polskim.  Podaj wyłącznie nazwę miejscowości.  Nie dodawaj żadnych wyjaśnień.  Question Gdzie urodził/urodziła się Chuck Norris?
Q122614,en,ar,pob,كاتي,سانت جوزيف، إلينوي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس رينيه زيلويغر ؟ 
